Business_ID,Business_Name,Category,Area,Rating,Reviews,Price_Range,Delivery_Time_Minutes,Monthly_Online_Orders,Date_Added,Monthly_Customers,Avg_Order_Value,Monthly_Sales,Delivery_Rating,Is_Active,Staff_Count
BIZ5417,FixIt Grocery,Electronics,Baner,2.8,544,Low,28,,14-01-2023,3828,665,0,3.8,Yes,21
BIZ5418,FreshMart Bakery,Bakery,Shivaji Nagar,3.4,182,Medium,53,,24-01-2023,7081,339,0,3.1,Yes,4
BIZ5419,SmartBuy Restaurant,Auto Repair,Shivaji Nagar,2.9,904,Low,41,653,02-11-2024,8358,371,242263,4,Yes,21
BIZ5420,Durga Auto Repair,Bakery,Nigdi,2.8,1028,Low,,1247,30-06-2024,8925,662,825514,,No,3
BIZ5421,GlowUp Auto Repair,Cafe,Karve Nagar,4.7,710,High,,,02-12-2024,8798,264,0,,Yes,14
BIZ5422,ChaiVilla Salon,Restaurant,Deccan,2.7,528,Low,23,,10-06-2024,1774,283,0,3.9,No,12
BIZ5423,Tandoor Trails Auto Repair,Restaurant,Kharadi,2.8,1136,High,,,27-12-2023,7418,231,0,,Yes,18
BIZ5424,Kalyani Clothing,Auto Repair,Yerwada,3,729,High,57,,16-10-2024,1474,152,0,3.3,Yes,11
BIZ5425,Tandoor Trails Restaurant,Auto Repair,Shivaji Nagar,3,1205,Low,40,,15-07-2024,5759,782,0,2.7,No,10
BIZ5426,Durga Grocery,Salon,Deccan,2.6,245,Medium,36,,20-05-2023,9973,247,0,2.5,No,3
BIZ5427,SpiceHub Restaurant,Restaurant,Kothrud,4.3,1486,High,,,15-10-2023,8969,404,0,,Yes,19
BIZ5428,ChaiVilla Bakery,Electronics,Wakad,3.5,1174,Low,,,22-06-2023,8919,488,0,,Yes,21
BIZ5429,SpiceHub Restaurant,Clothing,Sinhagad Road,4.2,770,High,40,685,20-10-2023,3998,426,291810,4.1,No,15
BIZ5430,Durga Electronics,Cafe,Viman Nagar,4.8,1104,Low,,116,06-09-2024,7624,326,37816,,Yes,8
BIZ5431,ChaiVilla Clothing,Restaurant,Sinhagad Road,4.9,218,Medium,,593,30-06-2023,6816,319,189167,,No,20
BIZ5432,BakersPoint Grocery,Clothing,Baner,3.3,154,Low,20,1993,09-02-2024,3376,328,653704,2.3,No,22
BIZ5433,FreshMart Restaurant,Cafe,Kharadi,4.1,1425,Medium,28,,09-07-2024,1055,217,0,3.2,Yes,24
BIZ5434,SmartBuy Salon,Electronics,Aundh,3.3,872,Medium,52,1651,25-06-2023,9583,540,891540,4.1,No,17
BIZ5435,FreshMart Clothing,Salon,Viman Nagar,4.9,38,Medium,,,02-10-2024,3285,244,0,,Yes,16
BIZ5436,ChaiVilla Clothing,Bakery,Baner,4.3,931,Medium,,,04-01-2023,5608,723,0,,Yes,5
BIZ5437,Durga Electronics,Salon,Kothrud,3.4,105,Medium,,1514,02-03-2024,5261,335,507190,,No,17
BIZ5438,SpiceHub Bakery,Bakery,Kharadi,3.8,286,Low,39,,26-04-2023,8161,499,0,2.7,Yes,2
BIZ5439,GlowUp Auto Repair,Auto Repair,Yerwada,2.9,950,High,,1742,14-06-2024,935,626,1090492,,Yes,7
BIZ5440,Tandoor Trails Cafe,Grocery,Hadapsar,3.9,134,Low,22,1800,15-01-2023,5701,584,1051200,2.5,No,8
BIZ5441,SpiceHub Salon,Salon,Swargate,4.2,284,High,27,,26-03-2024,7096,473,0,3.3,Yes,18
BIZ5442,FreshMart Clothing,Grocery,Swargate,3.3,1424,High,,,05-06-2024,6147,712,0,,Yes,16
BIZ5443,FixIt Auto Repair,Clothing,Hinjewadi,3.7,62,High,48,818,15-10-2023,4927,384,314112,2.1,Yes,10
BIZ5444,SmartBuy Electronics,Salon,Viman Nagar,3.4,488,High,,,16-04-2024,8288,585,0,,Yes,25
BIZ5445,SmartBuy Electronics,Clothing,Nigdi,2.9,140,Low,58,998,11-03-2024,5707,246,245508,4.2,No,18
BIZ5446,Durga Cafe,Grocery,Swargate,5,1331,Low,,,20-03-2023,1687,402,0,,Yes,25
BIZ5447,Kalyani Grocery,Cafe,Kothrud,4.2,594,Low,37,438,10-02-2024,2327,490,214620,2.1,No,2
BIZ5448,SpiceHub Bakery,Restaurant,Pashan,3.9,584,Low,,445,29-04-2023,6889,592,263440,,Yes,25
BIZ5449,Durga Clothing,Salon,Yerwada,4.3,384,Medium,,1686,16-12-2024,296,230,387780,,No,21
BIZ5450,Tandoor Trails Auto Repair,Bakery,Bibwewadi,3.6,917,Medium,,214,31-05-2024,7697,507,108498,,Yes,18
BIZ5451,BakersPoint Cafe,Clothing,Magarpatta,3.7,1269,Low,,,15-07-2023,4034,439,0,,Yes,15
BIZ5452,FixIt Bakery,Salon,Wakad,3.1,565,Medium,,175,13-11-2024,6902,644,112700,,No,24
BIZ5453,FreshMart Bakery,Grocery,Baner,4.7,634,High,,,13-07-2024,7049,496,0,,Yes,18
BIZ5454,ChaiVilla Cafe,Restaurant,Yerwada,3.4,352,High,,,24-10-2024,2308,312,0,,No,12
BIZ5455,Tandoor Trails Restaurant,Clothing,Aundh,4.1,917,High,,510,16-01-2024,3338,657,335070,,Yes,9
BIZ5456,ChaiVilla Cafe,Salon,Swargate,4.3,514,Medium,,1248,09-04-2023,4347,284,354432,,Yes,18
BIZ5457,Durga Bakery,Bakery,Aundh,4.2,136,Low,42,,15-04-2024,5886,520,0,2.1,No,16
BIZ5458,FreshMart Auto Repair,Clothing,Nigdi,3.2,1452,Low,,376,03-10-2024,431,434,163184,,Yes,8
BIZ5459,FreshMart Restaurant,Clothing,Hinjewadi,3.9,121,Low,,,09-03-2024,5032,328,0,,Yes,5
BIZ5460,BakersPoint Grocery,Cafe,Koregaon Park,3.5,767,Low,25,,25-10-2024,591,710,0,3,No,16
BIZ5461,Tandoor Trails Grocery,Bakery,Magarpatta,4.6,485,Low,,,03-02-2024,833,265,0,,No,12
BIZ5462,ChaiVilla Bakery,Clothing,Baner,3.4,620,Low,,,01-06-2024,3460,239,0,,No,2
BIZ5463,FreshMart Auto Repair,Grocery,Nigdi,2.7,503,Medium,56,,18-12-2023,7702,630,0,4.3,Yes,18
BIZ5464,SpiceHub Bakery,Electronics,Aundh,3.3,1496,Medium,,,31-10-2024,1425,308,0,,No,14
BIZ5465,SpiceHub Salon,Restaurant,Koregaon Park,4.9,539,High,,1281,16-04-2023,3557,192,245952,,Yes,17
BIZ5466,FreshMart Salon,Clothing,Pashan,3.3,404,Medium,25,603,08-02-2023,3012,472,284616,4.3,Yes,4
BIZ5467,SmartBuy Restaurant,Bakery,Aundh,3.5,546,Medium,,1713,12-10-2023,6309,562,962706,,No,10
BIZ5468,FreshMart Bakery,Cafe,Nigdi,3.2,1445,High,,975,27-03-2023,1413,663,646425,,No,22
BIZ5469,Kalyani Grocery,Auto Repair,Swargate,4,216,High,37,1804,14-08-2024,3292,764,1378256,4.2,Yes,3
BIZ5470,Tandoor Trails Cafe,Bakery,Shivaji Nagar,4.3,275,High,47,,28-09-2023,5958,399,0,4.1,No,7
BIZ5471,ChaiVilla Cafe,Grocery,Magarpatta,3.5,1486,Low,52,,07-09-2023,3385,555,0,3,No,12
BIZ5472,BakersPoint Clothing,Electronics,Hadapsar,3,847,High,,,12-05-2023,9566,187,0,,No,9
BIZ5473,FreshMart Clothing,Clothing,Pashan,4.3,1353,Medium,53,1719,21-06-2023,2519,756,1299564,4.9,No,23
BIZ5474,SmartBuy Restaurant,Auto Repair,Deccan,3.5,1115,High,45,,26-06-2024,2908,580,0,2.7,No,5
BIZ5475,ChaiVilla Restaurant,Electronics,Yerwada,3.5,93,Low,60,738,04-02-2023,1672,177,130626,3.9,No,19
BIZ5476,ChaiVilla Clothing,Clothing,Wakad,2.6,336,High,54,,02-11-2023,3001,660,0,3,Yes,3
BIZ5477,SpiceHub Cafe,Clothing,Hinjewadi,2.7,1310,Low,,504,06-01-2024,9461,671,338184,,No,9
BIZ5478,GlowUp Restaurant,Restaurant,Nigdi,3.7,121,Low,26,169,07-11-2023,7703,347,58643,3.3,Yes,3
BIZ5479,FixIt Restaurant,Clothing,Wakad,2.9,1335,High,30,1913,13-11-2023,3072,253,483989,4.7,No,2
BIZ5480,Tandoor Trails Salon,Bakery,Yerwada,3.4,442,High,31,353,18-05-2023,9595,500,176500,3.7,Yes,12
BIZ5481,SmartBuy Auto Repair,Cafe,Wakad,4,1079,Medium,28,1036,26-10-2024,927,741,767676,4,No,22
BIZ5482,BakersPoint Auto Repair,Auto Repair,Shivaji Nagar,3.5,158,Low,,1351,01-06-2023,5092,280,378280,,Yes,7
BIZ5483,ChaiVilla Clothing,Cafe,Koregaon Park,4.8,1098,High,,,27-07-2024,9252,528,0,,No,24
BIZ5484,FreshMart Grocery,Bakery,Pashan,4.1,158,Low,,,31-03-2024,9478,395,0,,No,3
BIZ5485,Durga Salon,Restaurant,Wakad,4.8,739,High,,1718,17-05-2023,595,466,800588,,No,20
BIZ5486,ChaiVilla Electronics,Clothing,Magarpatta,3.7,890,Medium,40,1402,31-08-2024,1740,668,936536,4.8,No,21
BIZ5487,Kalyani Bakery,Clothing,Deccan,4.3,274,Medium,41,,29-02-2024,2859,723,0,3.7,No,9
BIZ5488,Tandoor Trails Cafe,Restaurant,Kharadi,3.3,208,Medium,58,156,08-10-2024,2422,635,99060,4.7,No,7
BIZ5489,SmartBuy Salon,Grocery,Baner,2.7,401,Low,32,1288,08-09-2023,5037,618,795984,4.5,Yes,7
BIZ5490,GlowUp Restaurant,Cafe,Shivaji Nagar,4.4,1157,High,,,23-11-2024,3106,446,0,,No,5
BIZ5491,GlowUp Restaurant,Salon,Viman Nagar,3.8,1118,Low,31,,23-10-2023,5949,420,0,3.1,No,5
BIZ5492,Kalyani Restaurant,Grocery,Camp,4,1418,High,50,519,24-07-2023,3361,695,360705,4.6,Yes,12
BIZ5493,SmartBuy Cafe,Bakery,Kothrud,3.9,506,Medium,,,23-06-2024,4482,681,0,,Yes,7
BIZ5494,ChaiVilla Electronics,Salon,Sinhagad Road,4.3,281,Low,33,,21-05-2024,7916,299,0,3,Yes,20
BIZ5495,Kalyani Restaurant,Restaurant,Karve Nagar,3.4,910,Medium,,1896,08-06-2023,9915,521,987816,,Yes,23
BIZ5496,BakersPoint Bakery,Clothing,Hinjewadi,4.9,45,Low,,1877,22-10-2023,7029,590,1107430,,Yes,2
BIZ5497,FixIt Electronics,Auto Repair,Sinhagad Road,3.7,276,High,,,04-06-2024,8673,736,0,,No,3
BIZ5498,SpiceHub Grocery,Electronics,Kothrud,3.2,761,High,,1677,06-10-2023,6464,424,711048,,Yes,23
BIZ5499,GlowUp Bakery,Electronics,Kothrud,4,578,High,,,14-07-2024,9486,331,0,,Yes,5
BIZ5500,SpiceHub Auto Repair,Bakery,Kothrud,2.8,1377,Low,,,21-01-2024,2727,399,0,,Yes,4
BIZ5501,FixIt Restaurant,Cafe,Yerwada,2.6,901,Low,,516,07-07-2024,5623,498,256968,,No,12
BIZ5502,FixIt Restaurant,Salon,Camp,3.8,268,Low,37,1262,17-12-2024,1549,344,434128,3.6,Yes,3
BIZ5503,ChaiVilla Restaurant,Bakery,Karve Nagar,3,116,High,25,,29-09-2023,7261,618,0,4.6,Yes,25
BIZ5504,Durga Restaurant,Auto Repair,Baner,3.9,1093,Medium,,,03-10-2023,3880,238,0,,Yes,3
BIZ5505,FreshMart Salon,Cafe,Magarpatta,3.3,174,Low,,,07-03-2023,2287,452,0,,Yes,4
BIZ5506,SpiceHub Salon,Clothing,Hadapsar,4.8,797,Low,,1334,09-06-2023,9986,495,660330,,Yes,13
BIZ5507,FreshMart Auto Repair,Clothing,Nigdi,2.6,439,Low,,1507,11-12-2023,6977,800,1205600,,No,11
BIZ5508,BakersPoint Salon,Auto Repair,Yerwada,3.2,89,High,29,,03-07-2024,5542,308,0,4.9,Yes,16
BIZ5509,Kalyani Bakery,Clothing,Bibwewadi,4.8,571,Medium,,,30-07-2023,3225,705,0,,Yes,10
BIZ5510,Durga Auto Repair,Auto Repair,Shivaji Nagar,4.6,710,Low,38,,24-09-2023,6109,351,0,4.1,Yes,13
BIZ5511,FixIt Clothing,Grocery,Baner,3.3,1320,Low,49,,23-03-2024,9195,719,0,4.5,Yes,5
BIZ5512,Tandoor Trails Restaurant,Electronics,Camp,3.2,273,Low,35,,24-08-2024,4695,361,0,2.3,No,25
BIZ5513,GlowUp Clothing,Restaurant,Sinhagad Road,3.8,784,Medium,20,155,15-07-2023,1745,480,74400,4.2,Yes,22
BIZ5514,GlowUp Clothing,Auto Repair,Nigdi,3.6,1049,Medium,47,1054,27-01-2024,2786,322,339388,2.7,Yes,13
BIZ5515,BakersPoint Salon,Salon,Aundh,4,1281,High,52,99,27-09-2024,3404,699,69201,3.2,No,4
BIZ5516,Durga Salon,Electronics,Viman Nagar,3,1476,High,22,,01-01-2024,6744,559,0,2.3,No,17
BIZ5517,SmartBuy Cafe,Clothing,Aundh,3.5,664,Low,34,196,12-06-2024,9381,416,81536,4.9,Yes,18
BIZ5518,Kalyani Clothing,Bakery,Shivaji Nagar,4.9,1234,High,57,,12-11-2024,2095,664,0,4.3,Yes,22
BIZ5519,GlowUp Salon,Bakery,Nigdi,3.5,1326,Medium,,637,25-06-2023,9871,376,239512,,No,10
BIZ5520,FreshMart Cafe,Cafe,Nigdi,4.5,733,Low,,,14-09-2023,1505,748,0,,No,23
BIZ5521,FreshMart Electronics,Auto Repair,Kothrud,3.9,1168,High,,565,12-05-2024,9662,791,446915,,No,18
BIZ5522,Kalyani Salon,Cafe,Kharadi,4.2,842,Low,,,13-09-2023,8527,259,0,,Yes,14
BIZ5523,FixIt Clothing,Cafe,Hadapsar,4.1,581,Medium,,1288,07-04-2024,2345,628,808864,,No,19
BIZ5524,SpiceHub Grocery,Clothing,Baner,4.2,1079,Low,22,,24-02-2024,3191,204,0,4.7,Yes,24
BIZ5525,FreshMart Restaurant,Bakery,Aundh,3.7,836,High,28,,13-10-2024,9088,152,0,4,Yes,12
BIZ5526,Durga Grocery,Salon,Kothrud,5,1189,Low,,1386,09-07-2024,3965,303,419958,,Yes,22
BIZ5527,FixIt Electronics,Bakery,Hadapsar,4.7,1486,Low,,1827,19-02-2023,8707,592,1081584,,Yes,18
BIZ5528,ChaiVilla Grocery,Salon,Camp,3.9,1457,High,53,1222,05-12-2024,1675,518,632996,4,Yes,8
BIZ5529,Durga Auto Repair,Salon,Kothrud,2.8,339,Low,,,11-06-2023,8207,235,0,,Yes,16
BIZ5530,ChaiVilla Grocery,Salon,Baner,4.6,402,Medium,57,1384,01-04-2024,6063,457,632488,4.2,No,18
BIZ5531,SpiceHub Grocery,Salon,Kothrud,4.2,1392,Medium,,1806,29-03-2024,1190,436,787416,,Yes,6
BIZ5532,Kalyani Clothing,Grocery,Hadapsar,3.4,235,Medium,32,827,22-03-2023,6447,625,516875,3.4,No,2
BIZ5533,Durga Grocery,Grocery,Viman Nagar,3.6,971,Low,,,23-09-2024,9347,377,0,,Yes,18
BIZ5534,SpiceHub Cafe,Clothing,Aundh,3.2,996,High,43,1801,08-04-2023,700,323,581723,2.6,Yes,6
BIZ5535,SpiceHub Grocery,Electronics,Aundh,4.7,660,High,42,,05-01-2023,8591,577,0,3.5,Yes,25
BIZ5536,FreshMart Grocery,Bakery,Nigdi,4.9,66,Medium,49,461,13-05-2024,8619,163,75143,3.1,Yes,24
BIZ5537,SmartBuy Salon,Auto Repair,Nigdi,3.8,216,Medium,31,,18-07-2024,7870,297,0,2.2,Yes,21
BIZ5538,BakersPoint Salon,Auto Repair,Koregaon Park,3.5,1236,Low,50,,22-11-2024,9860,542,0,2.4,Yes,10
BIZ5539,FreshMart Clothing,Clothing,Wakad,3.1,1290,Low,52,,28-05-2024,8333,210,0,2.7,Yes,7
BIZ5540,FixIt Auto Repair,Grocery,Baner,4,48,Medium,,,30-04-2023,3098,179,0,,No,18
BIZ5541,ChaiVilla Restaurant,Restaurant,Wakad,4.4,117,Low,,1210,03-03-2024,7343,153,185130,,No,16
BIZ5542,SpiceHub Bakery,Clothing,Wakad,4.7,147,Low,,614,14-05-2024,534,364,223496,,Yes,7
BIZ5543,GlowUp Restaurant,Cafe,Koregaon Park,3.7,129,Medium,54,,17-07-2024,8050,682,0,3.2,Yes,17
BIZ5544,BakersPoint Electronics,Clothing,Hadapsar,4.8,597,High,,,19-03-2024,1583,566,0,,Yes,13
BIZ5545,ChaiVilla Electronics,Restaurant,Magarpatta,4.3,217,Low,57,,26-02-2023,1075,699,0,2.6,Yes,16
BIZ5546,BakersPoint Auto Repair,Auto Repair,Bibwewadi,3.8,1475,Medium,,,05-09-2024,7284,551,0,,Yes,3
BIZ5547,Tandoor Trails Clothing,Clothing,Wakad,3.3,839,Low,49,1798,08-02-2023,1327,267,480066,3.1,Yes,19
BIZ5548,SpiceHub Auto Repair,Cafe,Baner,4.1,504,Medium,55,,01-12-2024,4753,587,0,4.8,No,5
BIZ5549,SmartBuy Electronics,Grocery,Kharadi,4.5,581,Medium,54,1121,09-01-2023,7375,534,598614,3,No,18
BIZ5550,GlowUp Cafe,Restaurant,Baner,3.1,239,High,41,,01-11-2023,9465,326,0,4.7,No,21
BIZ5551,FreshMart Grocery,Cafe,Nigdi,4.9,1051,Low,,,29-02-2024,7818,184,0,,No,11
BIZ5552,GlowUp Electronics,Cafe,Camp,4.3,626,Low,,,07-11-2024,7682,455,0,,Yes,22
BIZ5553,FreshMart Electronics,Salon,Pashan,3,1126,Medium,,706,01-10-2024,2946,643,453958,,Yes,10
BIZ5554,Tandoor Trails Restaurant,Cafe,Hadapsar,4.9,1221,High,60,,15-06-2023,6363,697,0,4.1,Yes,5
BIZ5555,FreshMart Salon,Salon,Deccan,4.3,1308,Medium,33,,14-02-2023,4350,321,0,2.4,No,8
BIZ5556,SmartBuy Grocery,Salon,Baner,3.5,505,High,,,30-06-2023,8422,699,0,,Yes,19
BIZ5557,Durga Salon,Bakery,Yerwada,3.1,19,Medium,,,17-11-2023,3223,537,0,,Yes,25
BIZ5558,ChaiVilla Restaurant,Salon,Yerwada,3.2,1367,Medium,50,,13-10-2023,928,708,0,2.9,Yes,12
BIZ5559,Kalyani Cafe,Grocery,Viman Nagar,4,884,Low,32,,11-06-2023,155,671,0,4,No,6
BIZ5560,BakersPoint Bakery,Electronics,Baner,3.6,545,High,41,,31-12-2023,2184,273,0,3.5,No,25
BIZ5561,BakersPoint Salon,Electronics,Kothrud,4.6,454,Low,26,,05-04-2024,2153,664,0,4.2,No,18
BIZ5562,FixIt Restaurant,Grocery,Magarpatta,4.6,116,Low,,,04-08-2024,1593,483,0,,Yes,5
BIZ5563,Kalyani Grocery,Electronics,Baner,4.9,1130,High,,1803,19-12-2023,6428,655,1180965,,No,14
BIZ5564,GlowUp Bakery,Restaurant,Hinjewadi,3.4,826,Low,36,,10-09-2023,9727,600,0,3.9,No,22
BIZ5565,Tandoor Trails Grocery,Restaurant,Shivaji Nagar,3.9,1288,High,,,08-10-2023,2611,258,0,,No,13
BIZ5566,SmartBuy Auto Repair,Electronics,Bibwewadi,5,1480,High,49,673,30-04-2024,4074,658,442834,4.2,No,4
BIZ5567,SmartBuy Cafe,Restaurant,Koregaon Park,4.7,287,High,25,,08-11-2024,3546,276,0,2.8,Yes,20
BIZ5568,BakersPoint Electronics,Grocery,Hadapsar,3.9,876,Medium,,,28-05-2024,4794,285,0,,No,24
BIZ5569,Tandoor Trails Auto Repair,Clothing,Kharadi,2.8,200,High,,,29-12-2024,4453,711,0,,Yes,11
BIZ5570,FixIt Cafe,Bakery,Sinhagad Road,4.5,33,Low,,451,04-10-2024,9123,227,102377,,No,15
BIZ5571,GlowUp Electronics,Restaurant,Pashan,3.8,523,High,,311,24-12-2024,6910,422,131242,,No,17
BIZ5572,FreshMart Electronics,Restaurant,Hinjewadi,4.4,1294,High,56,1760,01-08-2023,4337,690,1214400,4,No,18
BIZ5573,Durga Restaurant,Bakery,Bibwewadi,3.8,866,Low,,1659,20-07-2024,4893,337,559083,,No,24
BIZ5574,SmartBuy Electronics,Bakery,Bibwewadi,2.8,1363,Medium,,,21-08-2024,8501,163,0,,No,24
BIZ5575,Tandoor Trails Salon,Salon,Yerwada,3.9,518,High,,,21-02-2024,4421,427,0,,No,16
BIZ5576,SpiceHub Cafe,Cafe,Nigdi,2.5,84,Medium,,,09-12-2023,2368,312,0,,No,3
BIZ5577,FixIt Bakery,Electronics,Deccan,4.6,162,High,,1944,27-04-2023,2163,412,800928,,Yes,11
BIZ5578,FixIt Auto Repair,Cafe,Deccan,3.5,126,High,,850,02-03-2024,9722,613,521050,,No,22
BIZ5579,Kalyani Clothing,Salon,Viman Nagar,4.4,1434,High,,827,14-07-2023,5157,236,195172,,Yes,18
BIZ5580,FixIt Auto Repair,Bakery,Yerwada,3.1,467,Medium,,1869,17-10-2023,3873,687,1284003,,No,17
BIZ5581,ChaiVilla Salon,Electronics,Pashan,3.8,740,Low,,1587,28-04-2023,9471,204,323748,,No,22
BIZ5582,Durga Electronics,Clothing,Pashan,4.8,319,Medium,,1065,20-10-2024,1886,292,310980,,No,18
BIZ5583,ChaiVilla Grocery,Cafe,Magarpatta,2.9,460,Low,25,1596,13-06-2023,9995,353,563388,3.9,No,4
BIZ5584,SmartBuy Auto Repair,Auto Repair,Viman Nagar,3,1248,Low,,,25-10-2024,6099,241,0,,No,25
BIZ5585,Tandoor Trails Salon,Auto Repair,Wakad,4.2,51,High,,,08-07-2024,8420,333,0,,No,7
BIZ5586,FreshMart Clothing,Electronics,Magarpatta,4.5,399,Low,30,,17-10-2023,8951,246,0,2.9,No,23
BIZ5587,Kalyani Grocery,Auto Repair,Shivaji Nagar,4.4,889,Medium,58,,02-03-2023,6516,573,0,3.2,No,19
BIZ5588,SmartBuy Bakery,Clothing,Aundh,4.9,172,Medium,46,,04-10-2024,7703,287,0,4.5,Yes,7
BIZ5589,FreshMart Salon,Bakery,Bibwewadi,4.6,1378,High,,,30-08-2023,8192,796,0,,Yes,20
BIZ5590,ChaiVilla Electronics,Auto Repair,Camp,4.3,151,High,,1587,11-12-2024,6494,383,607821,,Yes,2
BIZ5591,Kalyani Cafe,Auto Repair,Kothrud,4.6,649,Low,,1953,09-11-2024,8905,177,345681,,Yes,16
BIZ5592,GlowUp Salon,Salon,Nigdi,4.6,694,Medium,40,,16-09-2024,546,449,0,2.8,No,16
BIZ5593,ChaiVilla Electronics,Clothing,Bibwewadi,4.8,664,Medium,33,791,17-03-2023,6763,441,348831,4.6,No,2
BIZ5594,SpiceHub Grocery,Bakery,Bibwewadi,3.3,1362,Medium,,,02-01-2023,6930,291,0,,No,4
BIZ5595,Kalyani Bakery,Clothing,Pashan,3.5,11,High,21,,24-06-2023,9313,788,0,4.2,No,3
BIZ5596,FreshMart Bakery,Clothing,Magarpatta,4,202,Medium,43,1701,05-01-2023,687,574,976374,3.1,No,13
BIZ5597,SmartBuy Bakery,Salon,Camp,2.8,667,Medium,,,01-07-2024,3820,188,0,,Yes,16
BIZ5598,Tandoor Trails Auto Repair,Salon,Swargate,3.5,49,Low,,754,23-10-2024,8447,178,134212,,No,16
BIZ5599,Tandoor Trails Cafe,Clothing,Baner,2.8,824,Low,,130,03-01-2023,901,682,88660,,Yes,16
BIZ5600,GlowUp Electronics,Grocery,Karve Nagar,3.9,519,High,,884,07-10-2023,8315,330,291720,,No,17
BIZ5601,Kalyani Auto Repair,Grocery,Sinhagad Road,4.2,51,High,42,,01-03-2024,1051,547,0,2.7,No,25
BIZ5602,FreshMart Auto Repair,Clothing,Hinjewadi,3.1,56,Low,,1153,08-07-2023,6806,317,365501,,Yes,15
BIZ5603,GlowUp Auto Repair,Clothing,Bibwewadi,4.7,1113,High,,1438,04-08-2023,8646,689,990782,,Yes,13
BIZ5604,Durga Salon,Electronics,Kharadi,3,767,Low,20,,19-01-2024,1384,409,0,4.7,No,24
BIZ5605,Kalyani Electronics,Grocery,Yerwada,2.9,1367,Medium,,725,18-03-2024,8377,792,574200,,No,13
BIZ5606,SpiceHub Clothing,Auto Repair,Camp,3.3,1035,Medium,24,143,05-06-2023,2330,606,86658,4,No,3
BIZ5607,ChaiVilla Clothing,Clothing,Bibwewadi,4.4,606,Medium,57,1005,04-07-2023,8424,617,620085,4,Yes,3
BIZ5608,Kalyani Salon,Clothing,Kothrud,2.6,836,High,,150,26-02-2024,3075,466,69900,,Yes,9
BIZ5609,ChaiVilla Electronics,Restaurant,Koregaon Park,3.2,1043,High,,,09-05-2023,5501,798,0,,No,23
BIZ5610,FixIt Grocery,Restaurant,Karve Nagar,3.1,1273,Medium,,616,05-03-2023,5547,250,154000,,No,5
BIZ5611,GlowUp Cafe,Restaurant,Kharadi,4,583,Low,60,,30-10-2024,6033,695,0,3.3,No,21
BIZ5612,Kalyani Cafe,Restaurant,Aundh,3.4,950,High,29,,24-05-2023,1321,169,0,3.3,Yes,25
BIZ5613,FixIt Clothing,Salon,Kharadi,2.8,370,Low,34,680,17-02-2024,5212,571,388280,2.8,Yes,5
BIZ5614,ChaiVilla Clothing,Restaurant,Karve Nagar,3.4,1301,High,,1867,08-10-2024,3596,406,758002,,Yes,5
BIZ5615,FreshMart Clothing,Auto Repair,Nigdi,3.9,1087,Medium,,542,05-05-2023,6503,204,110568,,Yes,6
BIZ5616,ChaiVilla Electronics,Bakery,Deccan,3.5,1031,Low,31,1532,26-09-2023,9563,790,1210280,2.7,No,3
BIZ5617,GlowUp Salon,Cafe,Yerwada,5,131,Medium,,309,05-08-2024,395,586,181074,,Yes,8
BIZ5618,ChaiVilla Electronics,Cafe,Deccan,3.6,473,Low,,,19-02-2023,7270,733,0,,Yes,22
BIZ5619,GlowUp Clothing,Clothing,Hinjewadi,4.6,1143,Low,46,,24-06-2024,1615,212,0,4.1,Yes,10
BIZ5620,SmartBuy Bakery,Restaurant,Wakad,4,771,Medium,60,870,22-05-2023,8136,407,354090,3.4,Yes,12
BIZ5621,Tandoor Trails Auto Repair,Cafe,Nigdi,4.9,43,High,33,646,26-10-2024,8720,154,99484,2.8,No,22
BIZ5622,FixIt Auto Repair,Restaurant,Hadapsar,3.5,595,High,,,07-10-2024,9752,774,0,,Yes,24
BIZ5623,ChaiVilla Restaurant,Cafe,Magarpatta,3.5,1348,Low,32,,22-01-2023,8639,666,0,2.9,No,5
BIZ5624,Kalyani Cafe,Salon,Bibwewadi,4.9,815,Low,,445,04-03-2024,177,449,199805,,No,7
BIZ5625,SpiceHub Clothing,Electronics,Hadapsar,3.4,436,High,24,,14-01-2023,4753,523,0,2.4,No,13
BIZ5626,Kalyani Clothing,Bakery,Yerwada,4,441,High,23,1941,25-04-2024,2140,582,1129662,2.7,No,10
BIZ5627,SmartBuy Restaurant,Cafe,Shivaji Nagar,4.3,1084,High,,1380,05-02-2023,4411,676,932880,,No,11
BIZ5628,FreshMart Electronics,Electronics,Kharadi,2.9,216,Low,,,05-03-2023,766,659,0,,No,23
BIZ5629,SmartBuy Auto Repair,Auto Repair,Sinhagad Road,3.2,475,Low,52,,14-11-2024,8602,753,0,3,Yes,19
BIZ5630,Kalyani Bakery,Auto Repair,Shivaji Nagar,3.4,1150,Medium,,,13-04-2023,9715,208,0,,No,7
BIZ5631,FreshMart Cafe,Auto Repair,Hadapsar,4,1189,Medium,,1796,09-03-2023,4612,402,721992,,Yes,15
BIZ5632,SmartBuy Restaurant,Grocery,Viman Nagar,4.4,849,Low,,1097,28-05-2024,6552,428,469516,,No,3
BIZ5633,Durga Grocery,Bakery,Karve Nagar,3.9,779,High,45,741,20-09-2024,6669,203,150423,3.3,No,13
BIZ5634,Tandoor Trails Cafe,Cafe,Sinhagad Road,4,1300,Medium,51,1836,23-01-2024,6272,208,381888,3.8,Yes,24
